X,Y,Z
9.53736,-9.00521,-36.8413
9.27267,-8.99246,-36.4774
9.53759,-9.01428,-36.8411
9.70092,-9.00442,-37.171
9.70234,-9.01349,-37.1731
9.70234,-9.01349,-37.1731
9.71014,-9.01322,-37.1684
9.53759,-9.01428,-36.8411
9.5456,-9.01401,-36.8369
9.28015,-8.99215,-36.4733
9.27267,-8.99246,-36.4774
8.53247,-8.1929,-35.2535
8.73734,-8.16968,-35.5284
8.53411,-8.20265,-35.2532
8.73831,-8.17971,-35.5287
8.73734,-8.16968,-35.5284
9.01669,-8.16282,-35.9467
8.73831,-8.17971,-35.5287
9.01696,-8.17329,-35.9473
9.01669,-8.16282,-35.9467
9.28492,-8.16681,-36.3715
9.01696,-8.17329,-35.9473
9.28452,-8.17708,-36.3726
9.01696,-8.17329,-35.9473
9.28452,-8.17708,-36.3726
9.02462,-8.17325,-35.9427
9.29224,-8.17666,-36.368
9.29263,-8.16638,-36.3668
9.29224,-8.17666,-36.368
9.56349,-8.21076,-36.7888
9.56251,-8.21979,-36.7903
9.83448,-8.26177,-37.2106
9.83291,-8.26939,-37.2126
8.53411,-8.20265,-35.2532
8.73831,-8.17971,-35.5287
8.54169,-8.2029,-35.2486
8.74593,-8.17982,-35.524
9.01696,-8.17329,-35.9473
9.02462,-8.17325,-35.9427
9.28492,-8.16681,-36.3715
9.55577,-8.211,-36.7935
9.28452,-8.17708,-36.3726
9.55478,-8.22004,-36.795
9.82674,-8.26183,-37.2153
9.82516,-8.26945,-37.2173
9.28452,-8.17708,-36.3726
9.55478,-8.22004,-36.795
9.29224,-8.17666,-36.368
9.56251,-8.21979,-36.7903
9.82516,-8.26945,-37.2173
9.83291,-8.26939,-37.2126
8.54003,-8.19317,-35.2488
8.54169,-8.2029,-35.2486
8.74494,-8.1698,-35.5238
8.74593,-8.17982,-35.524
9.02434,-8.16279,-35.942
9.02462,-8.17325,-35.9427
9.29263,-8.16638,-36.3668
9.29224,-8.17666,-36.368
8.53247,-8.1929,-35.2535
8.54003,-8.19317,-35.2488
8.73734,-8.16968,-35.5284
8.74494,-8.1698,-35.5238
9.01669,-8.16282,-35.9467
9.02434,-8.16279,-35.942
9.28492,-8.16681,-36.3715
9.29263,-8.16638,-36.3668
9.55577,-8.211,-36.7935
9.56349,-8.21076,-36.7888
9.82674,-8.26183,-37.2153
9.83448,-8.26177,-37.2106
8.86547,-8.01571,-35.5251
8.74479,-7.99239,-35.3533
8.58908,-8.01341,-35.1678
8.58908,-8.01341,-35.1678
8.74479,-7.99239,-35.3533
8.60144,-8.00201,-35.1575
9.94667,-8.10285,-37.1201
9.96324,-8.09256,-37.1068
9.67537,-8.06996,-36.7938
9.68954,-8.05718,-36.7786
9.38665,-7.98955,-36.2883
9.4046,-7.97044,-36.2713
8.85507,-8.02817,-35.5394
8.86547,-8.01571,-35.5251
9.16703,-7.30926,-37.0659
9.55311,-7.93903,-36.6518
9.42393,-7.40045,-37.3475
8.92939,-7.23277,-36.7507
8.78316,-7.92744,-35.5757
9.33829,-7.8687,-36.366
9.4046,-7.97044,-36.2713
8.51008,-7.90209,-35.2171
8.60144,-8.00201,-35.1575
8.65815,-7.9046,-35.4024
8.74479,-7.99239,-35.3533
8.86547,-8.01571,-35.5251
9.68954,-8.05718,-36.7786
9.96324,-8.09256,-37.1068
9.77163,-8.00634,-36.9623
9.89945,-8.04867,-37.1439
8.92939,-7.23277,-36.7507
9.33829,-7.8687,-36.366
9.16703,-7.30926,-37.0659
9.55311,-7.93903,-36.6518
9.55486,-7.44904,-37.485
9.35421,-6.73317,-37.899
9.42393,-7.40045,-37.3475
9.21456,-6.62428,-37.7604
8.90599,-6.54096,-37.4468
8.67807,-6.35503,-37.2081
8.29258,-7.05304,-36.0108
8.02112,-5.96311,-36.4996
7.89045,-5.93378,-36.3516
8.15943,-7.04533,-35.8529
7.73281,-5.90009,-36.1732
8.09843,-7.00464,-35.6566
8.65815,-7.9046,-35.4024
8.51008,-7.90209,-35.2171
8.78316,-7.92744,-35.5757
9.4046,-7.97044,-36.2713
9.68954,-8.05718,-36.7786
9.77163,-8.00634,-36.9623
9.89945,-8.04867,-37.1439
9.94667,-8.10285,-37.1201
9.67537,-8.06996,-36.7938
9.89521,-8.04734,-37.1492
9.29741,-8.06173,-36.3272
8.81167,-8.10674,-35.6091
8.74806,-8.06571,-36.6979
8.27217,-8.04012,-35.9758
8.79659,-8.10792,-35.5869
8.54296,-8.09011,-35.2121
8.25903,-8.04055,-35.9563
8.00598,-8.04541,-35.5794
9.38665,-7.98955,-36.2883
9.33747,-7.90009,-36.3718
9.67537,-8.06996,-36.7938
9.66231,-7.99386,-36.8158
9.89521,-8.04734,-37.1492
9.30793,-8.06382,-36.343
8.764,-8.06761,-36.7108
9.64596,-8.13098,-36.8502
9.11328,-8.12248,-37.2349
9.30804,-8.16087,-37.5276
9.85593,-8.18198,-37.1657
9.33747,-7.90009,-36.3718
9.38665,-7.98955,-36.2883
8.7873,-7.95133,-35.5804
8.85507,-8.02817,-35.5394
8.58908,-8.01341,-35.1678
8.51976,-7.93442,-35.2112
9.89521,-8.04734,-37.1492
9.36894,-8.01863,-37.5272
9.89945,-8.04867,-37.1439
9.88672,-8.16243,-37.179
9.87439,-8.15647,-37.1752
9.61773,-8.11189,-36.8414
8.75271,-8.15271,-36.7155
8.7684,-8.15276,-36.7052
8.25743,-8.14365,-35.9536
8.27306,-8.14423,-35.9433
9.10305,-8.1971,-37.2535
9.30419,-8.22964,-37.5631
9.12041,-8.19776,-37.2457
9.31988,-8.23027,-37.5528
8.51008,-7.90209,-35.2171
8.51976,-7.93442,-35.2112
8.60144,-8.00201,-35.1575
8.58908,-8.01341,-35.1678
9.31578,-8.19189,-37.5567
9.82364,-8.20141,-37.2162
9.29967,-8.18876,-37.5322
9.81188,-8.19858,-37.1984
8.7435,-8.10056,-36.6997
8.75935,-8.10232,-36.7127
9.25591,-8.0859,-36.3579
9.26638,-8.08786,-36.3738
8.77341,-8.12697,-35.6379
8.81167,-8.10674,-35.6091
8.75842,-8.12805,-35.6156
8.79659,-8.10792,-35.5869
8.81167,-8.10674,-35.6091
8.77341,-8.12697,-35.6379
8.27217,-8.04012,-35.9758
8.27145,-8.07703,-35.9749
8.79659,-8.10792,-35.5869
8.25903,-8.04055,-35.9563
8.75842,-8.12805,-35.6156
8.25841,-8.07744,-35.9553
9.85593,-8.18198,-37.1657
9.81188,-8.19858,-37.1984
9.86775,-8.18499,-37.1835
9.82364,-8.20141,-37.2162
9.86775,-8.18499,-37.1835
9.82364,-8.20141,-37.2162
9.32426,-8.16424,-37.552
9.31578,-8.19189,-37.5567
9.85593,-8.18198,-37.1657
9.30804,-8.16087,-37.5276
9.81188,-8.19858,-37.1984
9.29967,-8.18876,-37.5322
9.29741,-8.06173,-36.3272
9.25591,-8.0859,-36.3579
9.30793,-8.06382,-36.343
9.26638,-8.08786,-36.3738
9.30793,-8.06382,-36.343
9.26638,-8.08786,-36.3738
8.764,-8.06761,-36.7108
8.75935,-8.10232,-36.7127
9.29741,-8.06173,-36.3272
8.74806,-8.06571,-36.6979
9.25591,-8.0859,-36.3579
8.7435,-8.10056,-36.6997
9.33662,-8.16126,-37.5672
9.34311,-8.14041,-37.5636
9.88234,-8.1812,-37.1846
9.88672,-8.16243,-37.179
9.88234,-8.1812,-37.1846
9.88672,-8.16243,-37.179
9.86946,-8.17468,-37.1583
9.61773,-8.11189,-36.8414
8.55232,-8.04433,-35.2007
8.5574,-8.08221,-35.2012
8.80952,-8.06267,-35.5742
8.8117,-8.09961,-35.5756
8.82683,-8.09863,-35.5978
9.32763,-8.01917,-36.3277
9.31389,-8.05195,-36.3151
9.32438,-8.05488,-36.331
9.86946,-8.17468,-37.1583
9.61773,-8.11189,-36.8414
9.65773,-8.12219,-36.8366
9.32438,-8.05488,-36.331
9.33662,-8.16126,-37.5672
9.88234,-8.1812,-37.1846
9.32426,-8.16424,-37.552
9.86775,-8.18499,-37.1835
9.88672,-8.16243,-37.179
9.34311,-8.14041,-37.5636
9.87439,-8.15647,-37.1752
9.33399,-8.13254,-37.5466
9.87439,-8.15647,-37.1752
9.60375,-8.09297,-36.8424
9.61773,-8.11189,-36.8414
9.32763,-8.01917,-36.3277
8.53543,-8.03265,-35.2115
8.54296,-8.09011,-35.2121
8.55232,-8.04433,-35.2007
8.5574,-8.08221,-35.2012
9.12041,-8.19776,-37.2457
8.7684,-8.15276,-36.7052
9.10305,-8.1971,-37.2535
8.75271,-8.15271,-36.7155
8.75842,-8.12805,-35.6156
8.25841,-8.07744,-35.9553
8.77341,-8.12697,-35.6379
8.27145,-8.07703,-35.9749
8.25743,-8.14365,-35.9536
8.27306,-8.14423,-35.9433
8.15252,-8.1429,-35.7926
8.02504,-8.1412,-35.5629
8.00947,-8.14034,-35.5732
9.36894,-8.01863,-37.5272
9.89521,-8.04734,-37.1492
9.36296,-8.03813,-37.5306
9.87439,-8.15647,-37.1752
9.33399,-8.13254,-37.5466
8.53543,-8.03265,-35.2115
8.55232,-8.04433,-35.2007
8.79326,-8.05194,-35.5846
8.80952,-8.06267,-35.5742
9.31241,-8.00974,-36.3373
9.32763,-8.01917,-36.3277
9.60375,-8.09297,-36.8424
9.31988,-8.23027,-37.5528
9.33978,-8.16503,-37.5415
9.12041,-8.19776,-37.2457
9.13051,-8.12331,-37.227
8.7684,-8.15276,-36.7052
8.77951,-8.06769,-36.7003
8.27444,-8.0413,-35.9458
8.27306,-8.14423,-35.9433
8.02134,-8.0465,-35.5689
8.02504,-8.1412,-35.5629
9.87439,-8.15647,-37.1752
9.89521,-8.04734,-37.1492
9.60375,-8.09297,-36.8424
9.66231,-7.99386,-36.8158
9.33747,-7.90009,-36.3718
9.31241,-8.00974,-36.3373
8.7873,-7.95133,-35.5804
8.79326,-8.05194,-35.5846
8.53543,-8.03265,-35.2115
8.51976,-7.93442,-35.2112
9.88234,-8.1812,-37.1846
9.86946,-8.17468,-37.1583
9.86775,-8.18499,-37.1835
9.85593,-8.18198,-37.1657
9.65773,-8.12219,-36.8366
9.64596,-8.13098,-36.8502
9.30793,-8.06382,-36.343
9.32438,-8.05488,-36.331
9.29741,-8.06173,-36.3272
9.31389,-8.05195,-36.3151
8.81167,-8.10674,-35.6091
8.82683,-8.09863,-35.5978
8.79659,-8.10792,-35.5869
8.8117,-8.09961,-35.5756
8.5574,-8.08221,-35.2012
8.54296,-8.09011,-35.2121
9.89521,-8.04734,-37.1492
9.89945,-8.04867,-37.1439
9.94667,-8.10285,-37.1201
9.89945,-8.04867,-37.1439
9.96324,-8.09256,-37.1068
9.94667,-8.10285,-37.1201
8.54296,-8.09011,-35.2121
8.53543,-8.03265,-35.2115
8.00598,-8.04541,-35.5794
8.51976,-7.93442,-35.2112
8.51008,-7.90209,-35.2171
8.25903,-8.04055,-35.9563
8.77951,-8.06769,-36.7003
8.27217,-8.04012,-35.9758
9.30419,-8.22964,-37.5631
9.32426,-8.16424,-37.552
9.31988,-8.23027,-37.5528
9.33978,-8.16503,-37.5415
8.00598,-8.04541,-35.5794
8.00947,-8.14034,-35.5732
8.02134,-8.0465,-35.5689
8.02504,-8.1412,-35.5629
8.27217,-8.04012,-35.9758
8.27145,-8.07703,-35.9749
8.25903,-8.04055,-35.9563
8.25841,-8.07744,-35.9553
9.30804,-8.16087,-37.5276
9.32426,-8.16424,-37.552
9.29967,-8.18876,-37.5322
9.31578,-8.19189,-37.5567
8.74806,-8.06571,-36.6979
8.764,-8.06761,-36.7108
8.7435,-8.10056,-36.6997
8.75935,-8.10232,-36.7127
9.33399,-8.13254,-37.5466
9.34311,-8.14041,-37.5636
9.32426,-8.16424,-37.552
9.33662,-8.16126,-37.5672
9.11328,-8.12248,-37.2349
9.13051,-8.12331,-37.227
9.30804,-8.16087,-37.5276
9.33978,-8.16503,-37.5415
9.32426,-8.16424,-37.552
8.77951,-8.06769,-36.7003
8.25903,-8.04055,-35.9563
8.27444,-8.0413,-35.9458
8.00598,-8.04541,-35.5794
8.02134,-8.0465,-35.5689
9.13051,-8.12331,-37.227
9.11328,-8.12248,-37.2349
8.764,-8.06761,-36.7108
8.74806,-8.06571,-36.6979
8.27217,-8.04012,-35.9758
9.08631,-9.13004,-37.4676
9.22258,-9.12923,-37.5706
9.14759,-8.92117,-37.4438
9.13327,-8.92124,-37.4536
9.14759,-8.92117,-37.4438
9.15906,-8.71251,-37.4419
9.17364,-8.71243,-37.432
9.17532,-8.31447,-37.4156
9.18963,-8.31468,-37.4052
9.29114,-8.31854,-37.5398
9.30543,-8.31881,-37.5294
9.0709,-9.13009,-37.475
9.20844,-9.12928,-37.5803
9.08631,-9.13004,-37.4676
9.22258,-9.12923,-37.5706
9.0709,-9.13009,-37.475
9.08631,-9.13004,-37.4676
9.13327,-8.92124,-37.4536
9.14759,-8.92117,-37.4438
9.18963,-8.31468,-37.4052
9.17532,-8.31447,-37.4156
9.15967,-8.50475,-37.4209
9.1449,-8.50482,-37.4308
9.15906,-8.71251,-37.4419
9.17364,-8.71243,-37.432
9.22258,-9.12923,-37.5706
9.24282,-8.9206,-37.5553
9.14759,-8.92117,-37.4438
9.23019,-8.7119,-37.5497
9.17364,-8.71243,-37.432
9.25436,-8.50542,-37.5373
9.15967,-8.50475,-37.4209
9.18963,-8.31468,-37.4052
9.30543,-8.31881,-37.5294
9.30543,-8.31881,-37.5294
9.25436,-8.50542,-37.5373
9.29114,-8.31854,-37.5398
9.2396,-8.50548,-37.5472
9.23019,-8.7119,-37.5497
9.21559,-8.71198,-37.5596
9.22846,-8.92066,-37.5651
9.24282,-8.9206,-37.5553
9.22258,-9.12923,-37.5706
9.20844,-9.12928,-37.5803
8.85148,-9.13388,-36.9753
8.86831,-9.13403,-36.9724
8.9102,-8.92635,-36.9773
8.92717,-8.92826,-36.9744
8.92717,-8.92826,-36.9744
8.9178,-8.7155,-36.9747
8.9102,-8.92635,-36.9773
8.9005,-8.71538,-36.9776
8.91627,-8.2912,-36.9722
8.93351,-8.2918,-36.9686
8.96999,-8.29741,-37.1332
8.98722,-8.2981,-37.1296
8.90547,-9.13805,-37.1434
8.86831,-9.13403,-36.9724
8.88862,-9.13614,-37.1463
8.85148,-9.13388,-36.9753
8.93351,-8.2918,-36.9686
8.91627,-8.2912,-36.9722
8.91716,-8.50548,-36.9793
8.89968,-8.50532,-36.9823
8.9005,-8.71538,-36.9776
8.9178,-8.7155,-36.9747
8.98722,-8.2981,-37.1296
8.95218,-8.51129,-37.1367
8.96999,-8.29741,-37.1332
8.93469,-8.51113,-37.1398
8.93967,-8.71988,-37.1209
8.95701,-8.72002,-37.1179
8.94937,-8.93226,-37.127
8.96641,-8.93419,-37.1241
8.90547,-9.13805,-37.1434
8.88862,-9.13614,-37.1463
8.90547,-9.13805,-37.1434
8.96641,-8.93419,-37.1241
8.86831,-9.13403,-36.9724
8.92717,-8.92826,-36.9744
8.95701,-8.72002,-37.1179
8.9178,-8.7155,-36.9747
8.91716,-8.50548,-36.9793
8.95218,-8.51129,-37.1367
8.98722,-8.2981,-37.1296
8.93351,-8.2918,-36.9686
8.98997,-8.34531,-37.1684
9.09548,-8.32775,-37.2616
9.10011,-8.29036,-37.251
9.09835,-9.13273,-37.4658
9.03748,-9.14427,-37.2654
9.03875,-9.14889,-37.2599
8.92204,-9.14142,-37.1249
8.92403,-9.14992,-37.1227
8.91341,-9.14358,-37.1052
9.03748,-9.14427,-37.2654
8.92204,-9.14142,-37.1249
9.03875,-9.14889,-37.2599
8.90153,-9.13835,-37.1418
8.92741,-9.13965,-37.171
8.94478,-8.77163,-37.1415
9.10011,-8.29036,-37.251
8.97729,-8.29416,-37.1268
8.98997,-8.34531,-37.1684
8.96657,-8.34712,-37.1319
8.94991,-8.52874,-37.1851
8.93047,-8.53069,-37.1488
8.96592,-8.76844,-37.1742
8.94255,-9.0766,-37.1778
9.09548,-8.32775,-37.2616
9.19275,-8.30393,-37.4
9.15927,-8.35017,-37.373
9.13492,-8.53355,-37.4322
9.11576,-8.53321,-37.399
9.14153,-8.78535,-37.396
9.16451,-8.78985,-37.4281
9.07753,-9.06609,-37.4656
9.06351,-9.06856,-37.4385
9.07543,-9.13038,-37.4675
9.06734,-9.13239,-37.4397
8.94255,-9.0766,-37.1778
8.94478,-8.77163,-37.1415
8.92741,-9.13965,-37.171
8.93932,-8.77358,-37.1421
8.94478,-8.77163,-37.1415
8.93047,-8.53069,-37.1488
8.9466,-8.3426,-37.1973
9.03893,-8.53108,-37.4326
9.04998,-8.33213,-37.2905
9.04998,-8.33213,-37.2905
9.03893,-8.53108,-37.4326
9.11601,-8.34734,-37.402
8.9466,-8.3426,-37.1973
8.90902,-8.52898,-37.2173
8.92616,-8.76861,-37.2062
9.09827,-8.78561,-37.419
9.01521,-9.07023,-37.4511
8.98797,-9.08899,-37.3021
8.90444,-9.07226,-37.2096
8.91829,-9.19813,-37.106
8.92682,-9.18966,-37.1125
8.91341,-9.14358,-37.1052
9.06734,-9.13239,-37.4397
9.06859,-9.13278,-37.4764
9.07543,-9.13038,-37.4675
9.01956,-9.1443,-37.2753
9.00078,-9.14434,-37.2866
9.05719,-9.13279,-37.481
8.91065,-8.5308,-37.1602
8.92626,-8.77363,-37.1497
8.93047,-8.53069,-37.1488
8.93932,-8.77358,-37.1421
8.91341,-9.14358,-37.1052
8.92682,-9.18966,-37.1125
8.92403,-9.14992,-37.1227
8.92,-9.19115,-37.1245
8.98997,-8.34531,-37.1684
9.0898,-8.33417,-37.2644
9.09548,-8.32775,-37.2616
9.15927,-8.35017,-37.373
8.94478,-8.77163,-37.1415
8.93932,-8.77358,-37.1421
8.90153,-9.13835,-37.1418
8.89558,-9.13916,-37.14
8.93932,-8.77358,-37.1421
8.92626,-8.77363,-37.1497
8.89558,-9.13916,-37.14
8.88578,-9.13746,-37.146
9.11511,-8.53364,-37.4436
9.17356,-8.30352,-37.4121
9.13492,-8.53355,-37.4322
9.19275,-8.30393,-37.4
9.11511,-8.53364,-37.4436
9.13492,-8.53355,-37.4322
9.14507,-8.78991,-37.4394
9.16451,-8.78985,-37.4281
9.06431,-9.17355,-37.5009
9.06583,-9.13639,-37.5008
9.10738,-9.17349,-37.4837
9.10901,-9.13632,-37.4836
8.91829,-9.19813,-37.106
8.91341,-9.14358,-37.1052
8.8657,-9.19374,-37.132
8.87436,-9.1393,-37.1288
8.94991,-8.52874,-37.1851
8.96592,-8.76844,-37.1742
8.96101,-8.77032,-37.1842
8.94255,-9.0766,-37.1778
8.93732,-9.07772,-37.1881
9.16451,-8.78985,-37.4281
9.07219,-9.07324,-37.474
9.14507,-8.78991,-37.4394
9.06859,-9.13278,-37.4764
9.05719,-9.13279,-37.481
8.91065,-8.5308,-37.1602
8.93047,-8.53069,-37.1488
8.95807,-8.29395,-37.1389
8.96657,-8.34712,-37.1319
8.97729,-8.29416,-37.1268
9.16451,-8.78985,-37.4281
9.07753,-9.06609,-37.4656
9.07219,-9.07324,-37.474
9.07543,-9.13038,-37.4675
9.06859,-9.13278,-37.4764
8.92682,-9.18966,-37.1125
8.91829,-9.19813,-37.106
8.92,-9.19115,-37.1245
8.92959,-9.19747,-37.1235
9.03748,-9.18808,-37.2577
9.05074,-9.07194,-37.4356
9.06351,-9.06856,-37.4385
9.13148,-8.78726,-37.398
9.14153,-8.78535,-37.396
9.11576,-8.53321,-37.399
8.94255,-9.0766,-37.1778
9.00842,-9.09124,-37.2785
8.93732,-9.07772,-37.1881
8.98797,-9.08899,-37.3021
8.90444,-9.07226,-37.2096
9.01521,-9.07023,-37.4511
9.05074,-9.07194,-37.4356
9.06351,-9.06856,-37.4385
9.11601,-8.34734,-37.402
9.15927,-8.35017,-37.373
9.04998,-8.33213,-37.2905
9.0898,-8.33417,-37.2644
8.98997,-8.34531,-37.1684
8.9466,-8.3426,-37.1973
9.10901,-9.13632,-37.4836
9.10843,-9.17092,-37.4783
9.10738,-9.17349,-37.4837
9.03436,-9.19241,-37.2589
9.03748,-9.18808,-37.2577
8.92959,-9.19747,-37.1235
8.92741,-9.13965,-37.171
9.01956,-9.1443,-37.2753
8.94255,-9.0766,-37.1778
9.00842,-9.09124,-37.2785
9.06734,-9.13239,-37.4397
9.06351,-9.06856,-37.4385
9.01956,-9.1443,-37.2753
8.92741,-9.13965,-37.171
9.00078,-9.14434,-37.2866
8.90153,-9.13835,-37.1418
8.89558,-9.13916,-37.14
8.88578,-9.13746,-37.146
8.95807,-8.29395,-37.1389
8.97729,-8.29416,-37.1268
9.08093,-8.29004,-37.2632
9.10011,-8.29036,-37.251
9.19275,-8.30393,-37.4
9.17356,-8.30352,-37.4121
9.10901,-9.13632,-37.4836
9.09835,-9.13273,-37.4658
9.10843,-9.17092,-37.4783
9.03748,-9.18808,-37.2577
9.03875,-9.14889,-37.2599
8.92403,-9.14992,-37.1227
8.92,-9.19115,-37.1245
9.06431,-9.17355,-37.5009
9.10738,-9.17349,-37.4837
8.99498,-9.19248,-37.2826
9.03436,-9.19241,-37.2589
8.92959,-9.19747,-37.1235
8.87699,-9.1939,-37.1495
8.91829,-9.19813,-37.106
8.8657,-9.19374,-37.132
9.15927,-8.35017,-37.373
9.11601,-8.34734,-37.402
9.11576,-8.53321,-37.399
9.03893,-8.53108,-37.4326
9.09827,-8.78561,-37.419
9.13148,-8.78726,-37.398
9.05074,-9.07194,-37.4356
9.01521,-9.07023,-37.4511
8.93732,-9.07772,-37.1881
8.90444,-9.07226,-37.2096
8.96101,-8.77032,-37.1842
8.92616,-8.76861,-37.2062
8.94991,-8.52874,-37.1851
8.90902,-8.52898,-37.2173
8.9466,-8.3426,-37.1973
8.98997,-8.34531,-37.1684
9.10901,-9.13632,-37.4836
9.06583,-9.13639,-37.5008
9.09835,-9.13273,-37.4658
9.05719,-9.13279,-37.481
9.00078,-9.14434,-37.2866
9.03748,-9.14427,-37.2654
8.92204,-9.14142,-37.1249
8.88578,-9.13746,-37.146
8.87436,-9.1393,-37.1288
8.91341,-9.14358,-37.1052
9.14402,-9.56181,-35.9173
9.14607,-9.55,-35.9252
9.0123,-9.53947,-35.9874
9.38462,-9.55014,-36.2916
9.38149,-9.53963,-36.3029
9.24116,-9.53929,-36.3877
9.44942,-9.65731,-36.3512
9.43484,-9.56585,-36.3747
9.43563,-9.56739,-36.3688
9.39126,-9.55297,-36.2928
9.38462,-9.55014,-36.2916
9.39476,-9.65767,-36.2577
9.14607,-9.55,-35.9252
9.14402,-9.56181,-35.9173
9.15207,-9.56244,-35.9231
9.19453,-9.65064,-35.9939
9.18352,-9.55748,-35.9971
9.18928,-9.5584,-35.9878
9.14402,-9.56181,-35.9173
9.14973,-9.65339,-35.9205
9.15207,-9.56244,-35.9231
9.05377,-9.53946,-36.0608
9.18302,-9.55062,-35.9894
9.18352,-9.55748,-35.9971
9.28542,-9.55539,-36.457
9.42819,-9.55736,-36.3719
9.43484,-9.56585,-36.3747
9.17411,-9.89858,-35.9132
9.23779,-9.89954,-36.0214
9.15205,-9.75285,-35.9415
9.18928,-9.5584,-35.9878
9.15207,-9.56244,-35.9231
9.19453,-9.65064,-35.9939
9.14973,-9.65339,-35.9205
9.18892,-9.75031,-36.0146
9.39462,-9.77622,-36.2577
9.38588,-9.90178,-36.2729
9.44929,-9.77587,-36.3511
9.45939,-9.90288,-36.3978
9.39476,-9.65767,-36.2577
9.44942,-9.65731,-36.3512
9.39126,-9.55297,-36.2928
9.43563,-9.56739,-36.3688
9.03974,-9.66057,-36.0605
9.05377,-9.53946,-36.0608
9.19453,-9.65064,-35.9939
9.18352,-9.55748,-35.9971
9.22667,-9.66749,-36.3661
9.24116,-9.53929,-36.3877
9.08921,-9.64996,-36.4661
9.09652,-9.53329,-36.4631
9.44942,-9.65731,-36.3512
9.28118,-9.65918,-36.459
9.43484,-9.56585,-36.3747
9.28542,-9.55539,-36.457
9.28118,-9.65918,-36.459
9.27791,-9.7715,-36.4516
9.44929,-9.77587,-36.3511
9.45939,-9.90288,-36.3978
9.27397,-9.91425,-36.4494
9.39126,-9.55297,-36.2928
9.38803,-9.54157,-36.3059
9.38462,-9.55014,-36.2916
9.38149,-9.53963,-36.3029
9.00155,-9.66261,-35.9933
9.14973,-9.65339,-35.9205
9.0123,-9.53947,-35.9874
9.14402,-9.56181,-35.9173
9.14973,-9.65339,-35.9205
9.00155,-9.66261,-35.9933
9.15205,-9.75285,-35.9415
9.01643,-9.76136,-36.0145
9.05377,-9.53946,-36.0608
9.03974,-9.66057,-36.0605
8.90852,-9.53054,-36.1387
8.90214,-9.64728,-36.1411
9.19453,-9.65064,-35.9939
9.18892,-9.75031,-36.0146
9.03974,-9.66057,-36.0605
9.05041,-9.75948,-36.0732
9.2286,-9.4981,-37.6447
9.21095,-9.4976,-37.614
9.23104,-9.49405,-37.6441
9.20144,-9.46337,-37.6191
8.93169,-9.52841,-36.148
8.91666,-9.52872,-36.0598
8.90852,-9.53054,-36.1387
8.90458,-9.52997,-36.0679
9.17411,-9.89858,-35.9132
9.15205,-9.75285,-35.9415
9.0735,-9.86196,-35.9834
9.01643,-9.76136,-36.0145
9.16498,-9.52694,-36.5123
9.11037,-9.52724,-36.4535
9.15063,-9.53392,-36.5192
9.09652,-9.53329,-36.4631
8.90852,-9.53054,-36.1387
9.09652,-9.53329,-36.4631
8.93169,-9.52841,-36.148
9.11037,-9.52724,-36.4535
8.90214,-9.64728,-36.1411
9.08921,-9.64996,-36.4661
8.90852,-9.53054,-36.1387
9.09652,-9.53329,-36.4631
9.08921,-9.64996,-36.4661
8.90214,-9.64728,-36.1411
9.22667,-9.66749,-36.3661
9.03974,-9.66057,-36.0605
9.03974,-9.66057,-36.0605
9.05041,-9.75948,-36.0732
9.22667,-9.66749,-36.3661
9.23013,-9.76241,-36.3617
9.05041,-9.75948,-36.0732
9.18892,-9.75031,-36.0146
9.23013,-9.76241,-36.3617
9.39462,-9.77622,-36.2577
9.14607,-9.55,-35.9252
9.15207,-9.56244,-35.9231
9.18302,-9.55062,-35.9894
9.18928,-9.5584,-35.9878
9.18352,-9.55748,-35.9971
9.43484,-9.56585,-36.3747
9.42819,-9.55736,-36.3719
9.43563,-9.56739,-36.3688
9.38803,-9.54157,-36.3059
9.39126,-9.55297,-36.2928
9.39462,-9.77622,-36.2577
9.39476,-9.65767,-36.2577
9.23013,-9.76241,-36.3617
9.22667,-9.66749,-36.3661
9.38462,-9.55014,-36.2916
9.24116,-9.53929,-36.3877
8.90852,-9.53054,-36.1387
8.90458,-9.52997,-36.0679
9.05377,-9.53946,-36.0608
9.0123,-9.53947,-35.9874
9.14607,-9.55,-35.9252
9.18302,-9.55062,-35.9894
9.09652,-9.53329,-36.4631
9.24116,-9.53929,-36.3877
9.15063,-9.53392,-36.5192
9.28542,-9.55539,-36.457
9.38149,-9.53963,-36.3029
9.38803,-9.54157,-36.3059
9.42819,-9.55736,-36.3719
8.82653,-9.54789,-35.6395
9.06503,-9.525,-35.9605
8.82652,-9.52284,-35.6395
9.06363,-9.49857,-35.9614
8.50364,-9.52925,-35.2377
8.66975,-9.52446,-35.5059
8.50364,-9.50138,-35.2377
8.66942,-9.49816,-35.5053
8.47026,-9.50138,-35.2569
8.47392,-9.53035,-35.2549
8.50364,-9.50138,-35.2377
8.50364,-9.52925,-35.2377
8.66975,-9.52446,-35.5059
8.50364,-9.52925,-35.2377
8.6279,-9.54257,-35.5112
8.47392,-9.53035,-35.2549
9.03589,-9.49857,-35.98
9.06363,-9.49857,-35.9614
9.04033,-9.5261,-35.977
9.06503,-9.525,-35.9605
8.66942,-9.49816,-35.5053
8.66975,-9.52446,-35.5059
8.82652,-9.52284,-35.6395
8.82653,-9.54789,-35.6395
9.04033,-9.5261,-35.977
8.91666,-9.52872,-36.0598
9.03589,-9.49857,-35.98
